id,name,address,lat,lon,stars,amenities,image_urls
A-63396,HOTEL SAFKO GRAND,"183, Whitefield Main Rd, Sathya Sai Layout, Whitefield, Bengaluru, Karnataka 560066, India",12.9761983,77.75101509999999,2,24-hour front desk|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-63396/0.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-63396/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-63396/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-63396/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-63396/4.jpg
A-19094,Collection O Ashraya Paradise,",42/2 2nd Main, Near Jalaram Bhavan, Toll gate Circle, Rajajinagar,Bangalore,Karnataka,560010,India",12.998173,77.55305,2,Wakeup service|Multilingual staff|Room service|Private bath or shower|Air conditioning|Bell staff/porter,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-19094/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-19094/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-19094/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-19094/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-19094/4.jpg
A-35405,Super Collection O K R Puram Near Siddhivinayaka Temple,Rifco Shantiniketan Layout First Cross Medahalli Village Bidarahalli Hobli Hennur Gardens Bangalore Karnataka 560049 India,13.0236353,77.7143564,3,Multilingual staff|Room service|Air conditioning|WiFi in public areas|24-hour security|Cctv,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35405/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35405/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35405/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35405/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-35405/4.jpeg
A-24498,FabHotel JK Grand,"No, 37/1, Hotel Grand Bee, S.C Road, Railway station parallel road, Yeshwanthpura",13.019878,77.55426,3,Wakeup service|Room service|Housekeeping - daily|Air conditioning|Security|24-hour security,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-24498/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-24498/1.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-24498/2.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-24498/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-24498/4.jpeg
A-85466,Hotel U.T.ELITE,"No 6, 2nd Cross Rd, opposite Gubbi Veeranna Kalamandir, Gandhi Nagar, Bengaluru, Karnataka 560009",12.9771288,77.5768342,2,Multilingual staff|Bilingual staff|Parking|Air conditioning|24-hour security,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-85466/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-85466/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-85466/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-85466/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-85466/4.png
A-09554,HOTEL O SHREYAS SHACK,"Hbr Layout, 4th Block, Outer Ring Road, Beside Altius Multi-speciality Hospital 6th Main Road, 5th Block, Bangalore, 560043 Bangalore, India",13.0345,77.6292,3,24-hour front desk|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-09554/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-09554/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-09554/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-09554/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-09554/4.jpeg
A-29061,"The Fern Residency Bengaluru, Seshadripuram, Series by Marriott","Building No. 213, Gubbi Veeranna Road",12.986255649,77.574921662,5,Pool table|Gym|Train station pickup service|Multilingual staff|Room service|Valet parking,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-29061/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-29061/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-29061/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-29061/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-29061/4.jpg
A-51787,FabHotel Tap Inn,"100, Behind Genpac, Electronic City, Phase-1",12.8391022,77.6624219,3,Tennis|Wakeup service|Room service|Laundry service|Housekeeping - daily|Air conditioning,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-51787/0.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-51787/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-51787/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-51787/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-51787/4.jpeg
A-55364,HSR Parkview,"No.364, 25th Main, HSR Sector 2,, KARANATAKA, 560102",12.909363,77.650893,2,Wheelchair|Tour/sightseeing desk|24-hour front desk|Bag storage|Elevator,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-55364/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-55364/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-55364/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-55364/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-55364/4.jpg
A-06741,FF21- Kora,"Lakshya Towers, KHB Colony, 5th Block, Koramangala, Bengaluru, Karnataka 560095",12.934050559997559,77.61859130859375,3,Game room|Multilingual staff|Bilingual staff|Room service|Parking|Laundry service,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06741/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06741/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06741/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06741/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-06741/4.jpeg
A-74204,Jugglers Rest Spacez Luxury Villa in Indiranagar,"62/1, 9th Main Rd, Stage 2, Eshwara Layout, Indiranagar, Bengaluru, Karnataka 560038",12.977890014648438,77.63449096679688,3,24-hour front desk|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74204/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74204/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74204/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74204/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-74204/4.jpeg
A-45654,Stayhome classic,"615-21 1st Main Rd, KA560076, India",12.894423,77.605404,,Airport shuttle service|Smoke-free property|Terrace|Concierge desk|Elevator|Newspaper,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-45654/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-45654/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-45654/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-45654/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-45654/4.jpg
A-18617,Zolo CinNOmon,"Site No. B-88, BBMP Khatha No.250/1805/22/23/b-88/777 , Silver Spring Layout, Munnekolala Village, Varthur Hobli, Bangalore East Taluk, Bangalore, India",12.951581954956055,77.71263885498047,2,Multilingual staff|Parking|Security|Cctv|Sanitizer|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-18617/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-18617/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-18617/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-18617/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-18617/4.jpeg
A-08350,Arcade Inn,"740 1st Cross 1st Main Road AECS Layout C Block , Brookfield",12.966,77.7193,,Pet friendly|Wakeup service|Multilingual staff|Bilingual staff|Air conditioning|Security,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-08350/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-08350/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-08350/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-08350/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-08350/4.jpeg
A-99008,Spring Petals Serviced Apartment,"VJP5+PGJ, 5th Main Rd, BTS Layout, Arekere, Bengaluru, Karnataka 560076",12.8918258,77.6091069,2,Multilingual staff|Bilingual staff|Parking|Housekeeping - daily|Air conditioning|Security,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-99008/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-99008/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-99008/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-99008/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-99008/4.jpeg
A-21175,Hotel O Koramangala Near Sony Signal,"#7, 4th cross, MM Garden, 6th Block extension, 80 feet Road, Koramangala, Bengaluru 560095 Opposite lane Indian Oil Petrol Pump., 560095 Bangalore, India",12.940282,77.62708,2,Wakeup service|Multilingual staff|Room service|Refrigerator|Air conditioning|Bell staff/porter,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-21175/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-21175/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-21175/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-21175/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-21175/4.jpg
A-54747,Sixth Element Luxury Resort,"Virupakshapura Village, Rangasamudra Post, Near Dubare Elephant Camp",13.062497,77.57057,5,Swimming pool|Indoor pool|Coffee shop|Shuttle service|Room service|Playground,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-54747/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-54747/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-54747/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-54747/3.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-54747/4.png
A-61712,OYO 25036 Suraksha Residency,"122, 6th Cross Road, Gandhi Nagar, Bengaluru",12.9793308,77.5783984,3,Room service|Laundry service|Housekeeping - daily|Accessible facilities|Bell staff/porter,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61712/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61712/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61712/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61712/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61712/4.jpg
A-32094,"The Fern Residency Bengaluru, Yeshwanthpur, Series by Marriott","6, 1, Tumkur Rd, next to Sparsh Hospital, Yeshwanthpur Industrial Area, Phase 1, Yeswanthpur",13.027326754172492,77.54383645767123,5,Train station pickup service|Multilingual staff|Room service|Valet parking|Parking|On-site parking,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-32094/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-32094/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-32094/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-32094/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-32094/4.jpg
A-94572,Luxre Homes ,12th Main Rd,12.933001325748448,77.62692350069538,4,Bicycle rentals|Fitness center|Room service|Parking|On-site parking,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-94572/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-94572/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-94572/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-94572/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-94572/4.jpg
A-80116,Fairfield by Marriott Bengaluru Outer Ring Road,"Outer Ring Road, Marathahalli Sarjapur Road",12.928069,77.682481,5,Spa|Swimming pool|Boating|Bowling|Horse riding|Pool table,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-80116/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-80116/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-80116/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-80116/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-80116/4.jpg
A-59662,Gottigere Apartments,"4th A Main Rd, Thayappa Garden, Ranka Colony, Bilekahalli",12.900571823120117,77.60486602783203,3,Pet friendly|Parking|Terrace|24-hour security|Elevator,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-59662/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-59662/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-59662/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-59662/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-59662/4.jpg
A-90330,Otel Feel Comfort,"35, 1st Main Rd, Dena Bank Colony, Armane Nagar, Bengaluru, Karnataka 560032",13.0212851,77.5850232,3,Multilingual staff|Bilingual staff|Room service|Parking|Air conditioning,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-90330/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-90330/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-90330/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-90330/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-90330/4.jpg
A-91721,Sln Suites,"XX, Anandanagar, Hebbala Ward, East Zone, Bangalore, Karnataka, India, 560024",13.036231,77.59024,3,Multilingual staff|Room service|Parking|Air conditioning|Bell staff/porter|Fire safety,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-91721/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-91721/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-91721/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-91721/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-91721/4.jpeg
A-46812,Hotel O by OYO Nelli Suites,"3rd cross , E block ,Behind More Mega Store, Sahakarnagar, E Block, Bangalorenull,Bangalore,Karnataka,560092,India",13.0583897,77.5918137,2,Air conditioning|24-hour front desk|Housekeeping|Air conditioning|24-hour front desk|Housekeeping,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-46812/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-46812/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-46812/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-46812/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-46812/4.jpeg
A-61268,Shree Sai Inn near KR Puram Bus Stop,"Old Madras Rd, Krishnarajapuram",13.008541107177734,77.69377136230469,3,On-site parking|On-site parking,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61268/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61268/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61268/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61268/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-61268/4.jpg
A-41081,Hotel Sai Arcade,"12/6, Kumara Park East, Seshadripuram",12.987401008605957,77.58122253417969,2,24-hour front desk|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-41081/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-41081/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-41081/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-41081/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-41081/4.jpeg
A-62905,FabExpress Amazing Inn,"85/1, 85/1 Dr M H, Marigowda Rd, Buvannapa Layout, Kaveri Layout, Bhuvanappa Layout, Bangalore, 560029 Bangalore, India",12.93316,77.61066,3,Coffee shop|Wakeup service|Shuttle service|Airport shuttle service|Room service,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-62905/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-62905/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-62905/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-62905/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-62905/4.jpeg
A-67636,Sheraton Grand Bangalore Hotel at Brigade Gateway,"26/1 Dr. Rajkumar Road, Malleswaram-Rajajinagar",13.012534,77.555044,5,Spa|Swimming pool|Bowling|Pool table|Gym|Coffee shop,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-67636/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-67636/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-67636/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-67636/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-67636/4.jpg
A-90073, Hotel Aaryan Comforts,"1ST floor, 57/B, SM Rd, next to VAISHNAVI RATHNAM, Kalahasti Nagar, apartment, T. Dasarahalli, Bengaluru, Karnataka 560057",12.989854,77.552807,3,Spa|Nightclub|Bar|Wakeup service|Multilingual staff|Bilingual staff,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-90073/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-90073/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-90073/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-90073/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-90073/4.jpg
A-33183,KR Inn Manyata,"No.7, 2nd Cross, Banaswadi Ring Road and Horamavu Junction, Horamavu, HBR Layout",13.01956,77.65525,3,Spa|Bar|Sauna|Shuttle service|Multilingual staff|Room service,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-33183/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-33183/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-33183/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-33183/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-33183/4.jpeg
A-99671,Panchami comforts,"No 1, Back Gate, GLOBAL VILLAGE TECH PARK, Balaji Tower, Mylasandra, BEML Layout 7th Stage, Bengaluru, Karnataka 560059",12.9151495,77.50072279999998,3,Bilingual staff|Room service|Parking|Air conditioning|Security,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-99671/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-99671/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-99671/2.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-99671/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-99671/4.jpeg
A-12849,RG Suites HSR,"45&46, 5th Main Rd, Rajiv Gandhi Nagar, 7th sector, HSR Layout, Bengaluru, Karnataka 560102",12.907316999999999,77.63249499999999,2,Air conditioning|24-hour security|24-hour front desk|Elevator|Housekeeping,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-12849/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-12849/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-12849/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-12849/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-12849/4.jpeg
A-49570, MyWorkStays Budget Stay For Working Couples,"1st Cross Rd, Old Madiwala, Jay Bheema Nagar, 1st Stage, BTM 1st Stage",12.91718578338623,77.61522674560547,2,On-site parking|24-hour front desk|On-site parking|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-49570/0.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-49570/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-49570/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-49570/3.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-49570/4.png
A-60327,Nalapad Hotel Bangalore International,"2A, 2B, Crescent Rd, near Racecourse, High Grounds, Seshadripuram, Bengaluru, Karnataka 560001",12.984924699999999,77.5791628,3,Multilingual staff|Bilingual staff|Room service|Laundry service|Air conditioning,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-60327/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-60327/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-60327/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-60327/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-60327/4.jpeg
A-36066,C Suites Gilbert,"White Rose Layout, KA, 560066",12.980452,77.746281,3,24-hour front desk|24-hour front desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-36066/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-36066/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-36066/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-36066/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-36066/4.jpg
A-29259,Jagadish International - Palace Road,"10, Sankey Rd, next to BDA Complex, , Kumarapark West, Seshadripuram",12.997648,77.58423,4,Swimming pool|Airport shuttle service|Multilingual staff|Room service|Salon|Parking,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-29259/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-29259/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-29259/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-29259/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-29259/4.jpeg
A-14551,Western Silicon Hotel,"HP Plaza 62/3, Konappana Agrahara Bus Stop, Electronic City",12.854248046875,77.666259765625,3,Spa|Sauna|Shuttle service|Room service|Salon,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-14551/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-14551/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-14551/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-14551/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-14551/4.jpg
A-84876,Buteak Suites,"13/14 1st B Main Rd BTM Layout, KA, 560076",12.914239883422852,77.60306549072266,3,Parking|Smoke-free property|Concierge desk|24-hour front desk|Bag storage,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-84876/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-84876/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-84876/2.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-84876/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-84876/4.jpg
A-75905,Nandu Hospitality – Aashiyana,"N0-295 , 4th Main , 5th Cross, Coffee Board , Kempapura , Hebbal, Karnataka560024, India",13.04919,77.60465,3,Gym|Shuttle service|Airport shuttle service|Terrace|Accessible parking|Concierge desk,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-75905/0.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-75905/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-75905/2.png|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-75905/3.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-75905/4.jpg
A-26389,Octave Himalaya Monarch,"84, Subedar Chatram Rd, Gandhi Nagar, Bengaluru, Karnataka 560009",12.9758721,77.5761088,3,Parking|24-hour security|24-hour front desk|Elevator|Housekeeping|Lobby,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-26389/0.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-26389/1.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-26389/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-26389/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-26389/4.jpeg
A-49623,Hotel Thanga Orchid,"NH-4, 17/4, Tumkur Rd, above Adyar Adanda Bhavan, Opposite to Dasarahalli",13.04359,77.51071999999999,3,Multilingual staff|Bilingual staff|Room service|Parking|Laundry service,https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-49623/0.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-49623/1.jpg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-49623/2.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-49623/3.jpeg|https://storage.googleapis.com/hotels-assignment-assets-2c4f/img/a/A-49623/4.jpg
